geneNames	GSM1337304	GSM1337305	GSM1337306	GSM1337307	GSM1337308	GSM1337309	GSM1337310	GSM1337311	GSM1337312	GSM1337313	GSM1337314	GSM1337315	GSM1337316	GSM1337317	GSM1337318	GSM1337319	GSM1337320	GSM1337321	GSM1337322	GSM1337323	GSM1337324	GSM1337325	GSM1337326
SERPINB2	56.1	38.8	15.6	114.1	66.2	15.9	33.6	23.8	5.5	9	25.7	21.4	39.3	51.3	38.3	21.6	34.7	32.7	9.6	61.9	16.3	10.8	7.1
SERPINB3	39.65	86.35	63.1	86.45	69.85	32.05	19.3	42.3	54.1	34.55	34.35	60.7	61.75	50.35	14.4	48.2	58.5	17.05	42.1	84	42.95	28.35	69.45
SERPINB4	19.8	5.1	21.3	6.7	12.9	7.1	20.1	3.5	24.3	5.9	59.3	15.3	22.5	22.9	4	5.8	1.2	17.4	4.5	37.1	31.3	26.7	8.3
SERPINB5	8.4	7.4	5.4	14.3	5.2	132.6	5.9	13.1	9.8	7.5	25.5	4.2	8.7	5.3	6.8	4.2	2.1	4.5	4.1	7.6	7.1	4.1	11.2
SERPINB6	1642.7	2607.2	1952.9	1198.7	1073.1	2145.2	2026.6	2152.2	2229.7	1493.6	2424.9	2454.3	2347.6	2377.1	1910.5	2068	2013.2	2196.6	2157.2	2145.2	2267	2075.5	1847.1
SERPINB7	16.9	17.2	12.5	12.3	20	5.7	9.9	5.9	6.6	6.1	19.5	5.2	8.3	5.9	11	3.4	6.2	12.4	5.5	11	5.8	6.4	4.9
SERPINB8	219	279.3	120.3	393.5	258.1	259.5	167.1	200.2	218.9	342.6	297.1	157.3	214.7	320.9	181.9	195.5	232.2	285	210.1	153.3	200.7	296	387.2
SERPINB9	797.35	314.25	262.9	529.15	583.7	184.4	158.05	194.4	236.4	370.75	501.65	217.25	514.2	443.6	180.85	297	462.7	343.45	323.05	493.05	173.95	522.7	335.8
SERPINC1	9.8	8.4	6.4	8.8	9.3	6	8.6	12.6	6.7	7.1	6.5	5.5	8.5	9.5	3.5	6.8	5	3.8	8.1	9.5	6	5.2	9.4
SERPIND1	61.9	10.9	39.8	61.7	8.2	64.8	32.6	4.4	30.4	29.9	82.8	11.1	8.9	30	34.9	13.2	3.2	2.6	8.3	19.4	4.5	29.4	12.1
SERPINE1	1567.85	124.2	113.25	1674.65	798.75	370.4	650.45	201.25	211.35	322.85	1019.9	671.35	382.45	320.7	503.95	1450.1	242.3	667.5	857.6	470.75	550.2	753	3086.45
SERPINE2	819.4	1565.1	824.4	4028.4	1017	377.9	377.9	456.7	592.5	1087.9	2920.3	2025.9	1241.8	3041.7	1502.2	3012	685.6	1869.3	1482.9	458.9	1743.4	1953.7	3889.6
SERPINF1	10146.6	6558.2	9649.1	2140.3	4971.4	8156.8	10441.5	8127.8	7126.4	6875.3	6194.5	5306.1	4865.5	5622.4	6284.2	7390	5663.5	6816.9	7597.7	6223.2	6305.5	5829.7	8220.4
SERPINF2	150.5	183.5	153.8	104	169.3	169.9	147.1	189.7	141.6	177.4	138.5	90.5	134.1	117.8	117.5	119.4	154.5	109	166.8	182.3	105	110.8	199.2
SERPING1	4542	8009.5	6311.4	3048.5	5093.4	8404.6	5935.5	6070.4	6135	7534.8	8317.3	6055.9	5643.1	4997.2	8074	6527.7	6096.6	5939.9	3901.3	5466.8	4563.4	5550.2	5640.1
SERPINH1	3785	704.8	1112.6	1016.5	1827.2	1464.7	6952.7	4325.5	3384.2	3139.2	4099.6	2279.5	4740.5	3061.3	2088.5	3889.4	2215.9	3151.1	2580.3	4069.6	3744	1410.4	4600.2
SERPINI1	301.8	385.6	369.6	217.8	283.1	279.5	430.9	445.4	340	221	245	640.9	280.5	206.9	415.1	540.5	381.6	314	413.9	257.2	323.3	637	184.6
SERPINI2	62	86.6	110.8	86.6	103.3	8.6	49.8	67.1	70	24.3	78.2	73.1	116.4	108.1	92.9	21.8	47.5	44.7	10.4	103.4	100.8	59.1	71.9
SERTAD2	910.85	1455.85	986.55	2565.15	1009.55	831.6	1004.9	1098.4	1157.15	1014.6	1347.55	2074.5	1219	1187.4	1307.25	1238.6	1255.95	964.5	1282.8	1025.95	1571.35	1297.95	1100
SERTAD3	435.5	526.7	424.1	466.2	216.7	566.7	307.5	297.8	271.9	576.1	381	308.9	320.6	445.5	302.2	361.6	239.9	303.6	312.3	348.9	500.5	458.7	299.6
SESN1	762.1	1381.5	1467.7	444.1	711.9	3880.5	789.6	704.6	1003	1106.9	1129.1	1745.1	1132	1205.3	1293.9	1171.6	776.6	873.4	1373.6	743.5	1341.9	690.8	828.1
SET	3366.7	2415.9	2190.1	6631.6	3940.3	2755.3	2113.3	2071.6	2427.1	2208.7	2660.3	1648.2	2742.8	2619.1	1592.2	2576.7	1778.6	2599.5	3290.4	2348.6	1763.1	1592.4	2418
SETBP1	520.5	406.3	804.8	261.1	327.1	538.4	855.1	768.2	425.4	325.5	343.9	1152.3	311.7	236.4	1533	501.9	781.1	833.2	625.6	404	739.3	369.8	354.6
SETD1A	162.7	79.1	135	144.6	135.4	190.2	113.1	206.5	156.7	183.3	48.7	48.1	27.5	75.7	155.5	84.8	161.7	98.3	107.4	105.5	118.9	89.2	94.8
SETD1B	658.1	866.4	829.6	1079.1	947.7	435.8	537.7	568.7	483	496.2	754.2	470	517.8	407.6	676.4	430.3	648.3	596.4	763.9	531.2	568.2	683.2	639.9
SETD2	434.066666666667	441.8	472.366666666667	350.566666666667	470.766666666667	492.766666666667	562.866666666667	462.2	356.1	321.7	375.2	610.7	373.133333333333	562	622.166666666667	405.766666666667	436.4	345.433333333333	352.433333333333	476.4	560.8	400.8	307.566666666667
SETD3	871.3	1157.2	1051.3	1006.8	1193.7	1411.4	1051.4	1024	940.7	861.5	869.6	1003.3	1117.8	909.5	1204.2	813.8	1036.5	1052.7	1226.5	928.2	1126.5	876.8	1112.7
SETD4	184.4	315.4	196.85	333.9	190.9	279.85	199.9	261.3	259	209.7	204.1	219.9	201.3	173.5	220.2	183.15	232.45	176.2	335.1	242.7	331.2	323.55	231.85
SETD5	1570.3	1177.4	1285.2	1548.4	1241.8	965.5	1238.7	1302.7	1199.7	1298.7	957	806.5	1115.8	709.9	1146.2	999.7	965.1	1004.2	1409.6	1279.1	1499.7	1181.4	1302.8
SETD6	148.3	80.6	105.4	294.2	222.4	123.2	97.1	68	66.9	76	36.3	79.4	75.3	75.2	109.6	98.4	19.7	98.6	95	125.9	124.4	118.3	69.2
SETD8	157.4	152	119.2	172.3	200.6	163.3	161.4	220.6	190.1	196.8	146.7	73.1	51.4	95.9	73.5	136.7	89.7	82.1	149	165.9	120.6	147.6	197.9
SETDB1	299.25	324.95	224.8	224.3	144.4	301.4	365.55	359.6	402.95	308.1	329.8	312.7	405.3	323	378.95	299.25	346.1	398.55	398.65	367.65	429.2	349.9	360.3
SETMAR	243	185.3	226.8	249.1	198.9	218.7	93.9	188.6	141.6	142.3	117.9	200.8	194.5	116.2	245.8	221.3	129.6	111.8	150.2	172.5	113.2	141.9	133.8
SETX	675.2	411.45	568.4	727.55	529.95	472.1	538.45	621.35	634.3	529.75	560.6	610.95	634.15	752.6	484.6	539.2	811.1	517.75	708.15	642.75	564.2	680.95	649.05
SEZ6L	110.95	92.575	105.2	152.35	146.05	117.925	78.75	84.45	134.075	105.6	124.15	93.45	125.775	101.55	81.425	97.95	57.675	82.025	86.45	172.875	112.2	138.925	117.325
SEZ6L2	167.7	19.5	51.2	32.2	25.8	27.7	141.3	82.7	67.7	25.4	58.9	69.4	81.5	24.1	66.2	106.1	66.8	33.8	104.6	177.4	88.9	86.7	86.8
SF1	1342.4	1221.35	1099.05	2035.55	1717.25	1365	793.15	1989.8	1509.9	1638.65	962.45	795.95	871.85	829.8	1244.7	1254.05	1647.2	1410.1	1283.8	1285.35	1119.75	1457.15	1206.8
SF3A1	859.466666666667	935.633333333333	809.366666666667	1023.13333333333	890.9	917.433333333333	848.4	886.233333333333	782.633333333333	702.566666666667	1169.53333333333	1019.63333333333	891.666666666667	675.6	1082.66666666667	960.2	1283.2	1030.03333333333	706.433333333333	952.566666666667	868	738.266666666667	885.066666666667
SF3A2	397.35	301.1	368.8	320.95	254.35	442.35	697.2	539.65	478.15	407.35	538.65	456.5	465.85	462.9	559.9	394.55	531.15	345.35	320.35	466.4	499.95	353.75	443.15
SF3A3	656.2	598.3	593.6	796.3	624.4	602.4	618.1	673.7	627.7	456.6	575	523.4	592.1	584.5	758.5	457.5	698.6	411.4	578.7	452.7	710.8	415.4	368.3
SF3B1	2709.2	2208.2	2307	2484.825	2451.525	2459.325	2009.625	2252.4	2645.625	2121.25	1737.625	2125.325	2185.575	2417.425	1854.65	1966.725	2132.9	2027.4	2674.2	2505.3	2679.65	2299.8	2257.225
SF3B2	963.6	1337.2	1153.7	1304.4	1137.4	2400.5	2446.1	1906.6	1825.9	1554.3	1296.1	1192.1	898.6	1323.8	1921.6	1157.9	1808.7	1198.2	1110.6	965.3	1213.9	961.4	1576.9
SF3B3	463.6	375.2	468.65	541.1	468.4	327.35	389.1	371	388.45	378.6	387.25	418.35	462	439.8	552.05	326.7	430.75	405.25	347	368.65	348.45	265.65	368.25
SF3B4	919.5	687.2	754.7	1195.6	1187.7	642.5	816.1	714.2	648	724.7	961.3	804	1028.2	918	798.4	938.1	782.5	684.1	690.8	816.2	828.7	802.4	833.4
SF3B5	1662	2192.7	1992.6	2723	2396.2	2695.1	1871.3	1833	1727.2	1827.1	3030.7	2346.6	2499.8	2722	2064.3	2076	2252.7	2705.7	1924.9	2117.7	1783	1511.8	1307.6
SFI1	231.275	196.5	163.775	132.375	136.8	97.8	128.625	188.825	202.45	162.425	120.8	78.275	126.775	152.25	117.375	101.625	172.45	105.625	174.9	215.825	177.1	122.6	149
SFMBT1	221.2	201	219.1	360.1	377.1	186.8	229.5	190.6	290.6	215	232.4	204.2	314.8	294.7	140.4	189	227.7	250.7	238.8	312.9	271.2	233.6	252.5
SFN	394.133333333333	526.066666666667	378.866666666667	507	555.433333333333	322.033333333333	314.866666666667	329.7	376.3	378.133333333333	391.566666666667	430.033333333333	486.466666666667	387.066666666667	386.133333333333	318.133333333333	204.7	339.833333333333	287.7	409.466666666667	359.7	312.366666666667	455.666666666667
SFPQ	1527.95	1112.875	1103.5	2170.325	1868.075	1150.6	630.825	1258.875	1187.425	966.475	783.25	751.175	1010.075	1154.275	835.3	835.725	1304.25	916.875	1155.425	941.9	1107.425	1110.075	1131.575
SFRP1	583.966666666667	940.3	2667.8	365.366666666667	944.366666666667	2063.53333333333	3281.26666666667	1273.63333333333	881.166666666667	1299.4	715.533333333333	519.5	209.966666666667	283.233333333333	1330.03333333333	296.2	355.6	782.733333333333	407.833333333333	539.233333333333	311.9	607.833333333333	567.733333333333
SFRP4	2309.15	1419	326.05	230.1	751.55	355.05	1571.1	2286	1300.5	205.95	2004.7	4261.2	516.95	224.5	2417.25	1817.25	363.4	1387.1	808.6	283.05	951.2	463.75	2284.7
SFRP5	12.5	12.2	14.2	13.6	13.8	22.4	22.6	11.7	30.5	20.1	9.8	5.9	7.4	11.6	72.6	11.2	11.5	3.4	10.1	5.9	5.5	8	22
SFSWAP	513.7	402.666666666667	362.033333333333	487.566666666667	401.766666666667	476.266666666667	438.633333333333	513.666666666667	579.533333333333	393.1	343.833333333333	255.333333333333	330.066666666667	257.666666666667	319.433333333333	313.566666666667	317.833333333333	278	364.633333333333	349.933333333333	290.766666666667	306.1	400.9
SFT2D2	318.3	300.9	227.2	291.1	286.7	229.2	170.7	143.5	217.7	314.3	484.8	403.6	415	530.8	268	392.4	374.4	275.6	357.8	523.9	280.1	441.2	343.1
SFTPB	156.425	134.925	142.275	153.875	140.85	94.75	67.925	92	79.625	118.775	94.175	121.175	93.025	115.65	101.775	85.675	88.675	84.35	92.425	102.375	139.925	119.575	115.85
SFTPC	48.44	50.58	53.56	67	49.66	48	50	100.12	38.64	70.68	84.44	48.34	55.56	53.24	57.84	47.12	44.96	30.64	45.5	61.06	72.88	67.08	78.1
SFTPD	6.9	70.9	5.9	15.4	8.7	9.3	9.5	35.8	15.8	67.6	9.9	18.1	13.3	10.6	62.5	34	35.5	13	22.2	16.3	11.1	36	8.5
SFXN1	227.7	120.8	76.5	175.5	195.4	155.3	131.1	204.2	208.6	271.4	230	86.4	246.6	163.4	111.7	209	181.9	164.7	243.6	198.1	105.5	155.9	187.6
SFXN3	1075	1870.95	745.25	790.4	530.3	727	1730.15	1327.45	1371.75	1166.7	1283.6	1241.65	989.45	1397.9	1218.75	1291.35	965.6	1147.05	1582.6	966.2	2107.85	1419.2	1592.3
SGCA	5.3	5.9	5.8	13.2	6.6	153.7	5.3	127.5	148.2	108.9	7.4	3.9	6.9	3.9	11.2	4.3	5.1	4.2	5.3	5.2	2.9	13.3	5.3
SGCB	330.1	351.55	367	122.45	140	309.65	569.95	352.35	413.1	439.2	358.75	488.3	430.3	234.8	406.65	325.8	221.4	305.15	285.1	263.55	458.45	162.65	295.15
SGCD	206.775	178.125	124.5	102.3	99	81	202.275	166.075	227.85	153.2	196.325	311.35	160.65	143.675	150.85	271.4	108.775	161.525	186.175	147.525	235.875	104.225	187.2
SGCE	1030.2	775.9	1188.8	166	598.9	779.3	1461.9	749.6	476.5	657.1	734.9	1222.1	647.2	180.5	1799.8	672.3	453	362.8	398.7	1224.9	934.9	390	619.3
SGCG	5.6	38.2	36.7	13.5	171.9	9.9	70.5	13	150.8	50.4	23.4	6.9	5.3	4.9	76	7.6	47.9	8	7.3	9.9	8.5	42.9	12.6
SGK1	3995.9	3010.2	2327.9	7004.3	5947.1	2865.1	2765.4	8451.9	9298.2	9901.4	3068.5	3139.7	3587.8	4091.3	1811.2	3089.3	2274.4	2475.7	3840.6	5753.3	3735.2	5457.9	5358.4
SGK2	159.6	120.1	151.9	165.6	278.2	138.8	124.6	137.2	226.2	138.2	229.6	178.4	251.4	110	160	177	108.1	103.8	59.5	222.8	148.8	166.4	184.2
SGMS1	376.6	453.5	634.9	190.9	385.2	430	288.4	239.6	249.1	216	297.6	571.8	454.5	404.4	324.9	334.5	205.1	285.9	333.1	269.4	527	407.4	198.3
SGPL1	453.9	393	374.7	320.266666666667	280.833333333333	191.4	288.066666666667	250.233333333333	274.933333333333	296.166666666667	435.5	293.6	712.833333333333	460.6	259.533333333333	482.066666666667	619.2	847.633333333333	606.8	593.833333333333	339.1	347.366666666667	340.933333333333
SGPP1	224.9	164.5	201	421.7	394.2	352.2	164.8	123.7	192.8	146.2	265.2	408.3	274.9	237.4	325.3	411.1	425.3	490.8	284.9	277.2	336.7	496	315.5
SGSH	536.15	795.45	348.3	335.15	270.65	956.85	1229.45	1036.4	1069.75	855.9	753.85	765.6	828.75	766.5	598.3	755.95	773.35	884.5	648.45	437.1	712.4	500.75	814.85
SGSM2	792.5	564.1	363.5	568.433333333333	458.166666666667	357.1	672.966666666667	801.033333333333	826.633333333333	705.5	578	400.8	489.066666666667	354.233333333333	434.8	410.766666666667	526.9	466.9	709.4	651.466666666667	604.5	513.333333333333	611.166666666667
SGSM3	366.566666666667	328.6	279.8	191.1	177.666666666667	250.4	274.266666666667	374.3	363.9	368.533333333333	174.1	177.1	200.566666666667	178.9	169.133333333333	244.2	304.333333333333	208.8	341.933333333333	322.733333333333	261.066666666667	238.633333333333	343.133333333333
SGTA	290.6	153.2	258.5	395.9	279.9	276.6	335.5	238.9	213.7	153.5	198.9	179	216.8	133.2	232	122.8	234.8	165	76.2	147.6	129.8	160.7	116.8
SH2B1	331.3	269.35	223.75	206	182.35	259.5	359.45	371.95	297.75	280.15	208.15	216.85	171.45	153.7	210.7	187	188.15	168	259.85	242.35	291.15	228.55	335.45
SH2B2	911.5	573.7	534.7	919.9	608.1	397.5	331.9	507.2	606.3	743.4	516.8	333.1	782.7	742.4	283.1	435.1	623	517.4	602.9	817.4	521.6	730	571.8
SH2B3	2011.5	1683.3	806.4	1360	1093	974.4	784	1175.9	1116.4	1128.3	1167.6	1433.1	2050.2	1439	956.7	1528.1	1972	2028.4	2055.7	1636.3	1634.3	2149.6	1197.3
SH2D1A	68.625	59.55	18.2	70.925	65.7	15.85	37.05	44.45	68.35	35.525	111.575	45.05	137.4	137.125	151.775	198.875	306.775	317.25	102.925	132.2	41.375	87.325	73.675
SH2D2A	265.3	193.6	136	228.5	220	110.6	109.7	144.5	127.7	179.8	300.4	169.7	319.3	179.4	109.7	186.7	310.7	162.5	192.7	213.2	100.7	177.3	272.2
SH2D3A	114.1	76.5	41	141.45	56.45	56	54.8	82.45	81.65	104.75	84.8	29.95	39.75	61.2	59.35	46.6	98.8	69.3	81.8	25.35	66.65	74.9	97.8
SH2D3C	78.1	65.4	93	107.1	97.2	30	30.8	84.9	109.1	51.5	76	51.2	89.3	71.5	16.9	43.6	58.4	67.5	77.5	99.5	65.8	93.8	83
SH2D4A	155.4	145.2	216.4	217.1	161.4	164.7	181.7	190.1	164.4	138.8	247.1	135.4	126	152.2	259.3	167.9	123.1	170	118.2	181.9	184.9	193.9	68.9
SH3BGR	43.3	38.7	55.4	31	69.9	110.1	33.7	146.4	67.3	83.4	31.5	42.5	107.2	40.5	167.4	55.1	33.1	81.8	45.2	29.3	67.7	78.3	95.3
SH3BGRL	3032.85	3264.5	2685.5	1913.7	2426.55	2291.8	3163.65	2783.2	2657.85	2603.15	1993.25	2759.65	2719.95	2329.35	2832.55	3103.65	2628.1	3041.35	2929.05	2284.15	3097.8	3421.8	2909.5
SH3BGRL3	2173.4	3559.8	1285.6	3742.4	2054.1	2724.7	4565.8	3949.7	3661.3	4492.4	4400.2	2722.2	3246.9	4776.3	3061.3	3322.1	3972.7	4559.3	4748.8	3324	2866.3	4457	4409.2
SH3BP1	46.6	53.3	38.1	45	49.8	150.2	157.5	200	216.5	116	45.1	37.8	52.5	152.9	77.7	36.9	184.9	53.3	86.4	48	67.4	132.6	229.1
SH3BP2	236.72	228.8	153.3	310.64	196.52	123.52	191.08	250.88	248.18	251.64	213.28	184.76	212.52	264.78	147.56	188.52	181.02	247.74	298.22	221.02	213.68	221.72	368.22
SH3BP4	814.6	528.9	516.8	175.8	425.5	456.1	652.6	433.1	462.3	416.5	359.4	916.5	413.2	521.8	876.4	619.9	526.8	459.5	420.6	422.4	724.1	372.4	628.7
SH3BP5	2472.8	2222.65	2607.25	1676.8	1860.95	1896.6	1640.9	1470.85	1779	1797.4	1311.65	1788.5	1211.4	1095.45	1849.25	1552.25	1172.75	1376.95	1482.1	1038.8	1443.45	1261.95	1559.25
SH3D21	97.9	110.2	90.1	117.4	68.8	99.9	68.1	132	89.7	113.3	38.8	62.5	143.9	105.3	61.2	79.7	74.4	56.9	108.8	68.6	114.4	75	151.4
SH3GL1	594.9	764.7	589.1	448.2	501.3	1063.7	705.4	615	681.4	494.3	672.7	518.7	596.9	446.8	450.4	623.6	423.8	389.4	298.1	302.4	701.2	391.4	581.7
SH3GL2	43.8	79.4	74	66.9	58.3	5.4	6.2	15.4	50.1	9	63.1	288.3	105.9	49.4	21.9	3.9	41.8	28.8	5.9	44.5	5.7	32	16.5
SH3GL3	54.5333333333333	58.7333333333333	114.333333333333	126.6	179.166666666667	83.0666666666667	41.9333333333333	51.4666666666667	57.4333333333333	29.3333333333333	83.1	121.533333333333	121	67.0666666666667	39.3	89.4333333333333	32.9666666666667	60.5666666666667	43.1666666666667	126.166666666667	74.7666666666667	68.5	90.1666666666667
SH3GLB1	2074.16666666667	1827.8	1971.73333333333	2068.46666666667	2199.83333333333	2556.8	2278.66666666667	1897.33333333333	1894.4	2386.46666666667	2201.73333333333	2451.73333333333	2226.26666666667	1942.66666666667	2409.33333333333	2757.4	2842.83333333333	2538.56666666667	2371.06666666667	2422.73333333333	2334.36666666667	2803.33333333333	2214.26666666667
SH3GLB2	193.3	287.9	215.5	168.8	140.2	280	320.2	374.5	389.1	261.3	176.7	205.7	80.4	102.3	198.3	186.5	197.8	173.4	195.5	251.9	199	193.1	259.5
SH3PXD2A	307.95	268.3	255.3	271	239.3	297.55	358.2	400.9	508.7	312.65	181	152.55	226.05	200	120.3	193.5	101.15	156.1	166.35	203.5	144.1	99.95	293.45
SH3TC1	822.6	459.1	212.2	291.3	411.9	634.8	572.2	384.8	331	440.4	505.5	287.5	613.6	567.3	316.5	617.9	640.8	666.7	457.3	490.6	421.4	485.6	491.4
SH3TC2	21.9	54.5	69.7	55.6	82.9	27.9	63.1	24.3	63.2	66.8	27	70.2	51.9	33	48.5	55.5	39	45.1	33	115.3	58.3	64.1	47.2
SH3YL1	1190.1	774.4	1047.2	665.9	531.6	639.3	736	1094.4	1217.1	943.6	631.2	1096.2	1184.9	1162.2	844.1	742.7	1183.8	773.9	1049.6	898.8	1398.5	796.7	508.9
SHANK1	22.7	50.5	92.9	16.3	45.7	29.7	48.6	53.1	13.4	41.9	80.6	35.3	76.5	19.3	55.9	89.6	78	14.2	53.5	44.6	26.2	65	66.3
SHANK2	57.4	110.966666666667	88.6666666666667	194.233333333333	107.866666666667	64.3666666666667	47.9333333333333	169.466666666667	145.1	113	117.333333333333	153.933333333333	77.2666666666667	113.866666666667	61.6666666666667	96.3333333333333	84.1	63.2666666666667	70.6	95.0666666666667	94.2333333333333	81.5	48.8
SHARPIN	149.4	134.3	187.8	37.7	132.5	167.2	107.8	177.3	169.4	91.4	23.2	140	113.9	111.5	221.6	86.6	48.3	44.9	133.5	118.4	142.7	169.8	73.6
SHB	210.55	106.95	96.8	152.45	97.65	127.05	111.8	110.55	33.8	151.55	114.9	158.05	179.15	135.55	149.45	162.05	130.3	153.75	140.7	94.6	151.3	135.05	207.1
SHBG	15.7	20.7	21	15.6	19.1	13.2	8.4	12.1	10.2	12.9	13.3	9.2	10.8	9.1	6.7	6.9	7.2	7.4	8.5	14.4	12.1	7.5	17.8
SHC1	3069.45	1400.15	2018.65	1381.8	1963.6	1652.95	1916.55	1977.1	1877.05	2468.45	2021.75	1780.25	2453.3	2682.05	2057.75	1817.8	1602.3	1906.45	1755	2356.4	2067.65	2232.9	1698.7
SHC2	315.8	161.9	244.6	39.9	112.8	306.2	258.8	181.7	135.7	233.8	192.2	203.6	217.1	17.5	197.1	136.1	144.9	231.3	166.4	388.2	322.5	178.9	304.9
SHC3	10	9.4	13	13.5	9.7	11.5	9.8	8.6	8.8	11.9	9.5	8.8	8.2	10.1	7.9	11.8	5.9	6.6	11.8	9.9	11.1	12.3	17.1
SHCBP1	50.9	47.8	24.1	12.1	53.1	39.2	57.1	44.7	54.2	85.1	90.4	23.6	134.4	142.4	54.3	95.6	44.1	114.4	107.2	94.7	86.1	62.9	53.5
SHCBP1L	7.3	12.9	39.7	57.2	24.1	33.4	10.8	48.9	15.5	8.4	11.4	42.4	45.7	7.9	19	9.7	51.1	23.4	7.7	13.2	73.5	17.5	12.4
SHFM1	1154.1	1493.7	1337	1080.2	1240.7	1074.1	989.4	905.3	1002.5	1061.2	972.4	1115.4	1408.6	1348.9	1718.1	1226	1185	1350.2	1059.5	1227.7	1942.4	1361	1185.1
SHH	11.2	45.7	11.7	14.7	60	64	24.2	6	29.8	56.5	12.8	48.9	19	32.3	9.5	13.2	35.8	3.2	51.5	14.5	10.8	8.6	4.8
SHMT1	58.9	73.6	64.4	87.3	73.7	44.5	45.2	92.3	61	75.9	58	29.1	51.7	68.1	45	37.1	29.7	38.4	33.7	63.9	97.8	49.8	105.5
SHMT2	496.833333333333	488.833333333333	485.766666666667	591.333333333333	570.7	914.433333333333	820.666666666667	579.366666666667	594	725.7	802.666666666667	611.8	761.733333333333	909.566666666667	632.3	690.166666666667	858.866666666667	710.8	679.1	792.566666666667	646.366666666667	566.566666666667	466.566666666667
SHOC2	982.2	1105.9	1255.5	1527.6	1349.5	1334.6	1047.1	1096.8	1060.4	980.1	1054.1	1322.3	1196.9	1209.4	1178	1185.6	1228.7	1037.7	1181.3	816.4	1409.7	1125.8	984.7
SHOX	8.3	7.3	8.3	13.9	12.2	10.6	11.2	6	7.2	13.3	26.2	19.5	27.7	9.5	10.5	15.2	7.1	8.9	7.5	21.8	12	16.3	11.6
SHOX2	352.166666666667	102.433333333333	345.133333333333	66.8666666666667	116.033333333333	272.1	287.933333333333	235.233333333333	243.666666666667	252.833333333333	129.266666666667	531.1	138.166666666667	190.6	295.466666666667	67.9333333333333	91.9	144.133333333333	306.333333333333	205.1	477.066666666667	221.8	262.166666666667
SHPK	196.1	184.2	200.1	76.9	191.9	124.1	166.8	156.3	164	93.5	177	179.8	240.3	222.7	181.5	200.7	226.4	174.9	220.5	187.7	205.6	193	103.2
SHQ1	555.7	392.2	416.8	1500.05	796.55	598.25	492.5	487.25	476.75	371.15	506.45	566.6	491.9	529.25	524.1	515.4	445	449.35	394.3	434.65	584.85	407.6	422.9
SHROOM2	205	180.3	131.4	185.2	209	88.4	228.2	150.4	175.1	101.2	160.9	207.6	269.4	135.6	162.8	197.2	123.9	162.9	146.7	163.9	283.4	119.6	187.5
SI	0.9	6.1	2.5	1.2	12.6	11.2	28.2	4.1	14.1	4.9	12.9	26.3	28	1.7	3.1	2.6	9.4	5.9	8.4	4.1	3.3	1.7	1.9
SIAH1	811.95	843.45	775.3	569.15	757.95	806.65	667.85	459.85	269.35	504.6	572.4	1016.15	716.65	765	848.7	759.7	717.1	717.5	831.6	773.25	849.9	645.55	696
SIAH2	542.1	374.5	409.7	417	367.8	456	400.9	340.6	347	392	510.2	455.1	386.2	558.2	528.2	696.1	357.6	559.9	442.3	453.7	479.2	541.3	476.4
SIDT1	180.4	107.1	149.3	31.7	63.2	89.2	63.1	137.1	96.2	68.6	92.7	61.7	80.8	127.6	47	90.7	220.9	124.8	154.5	265.8	59.9	94.1	78.8
SIDT2	1616.95	1805	2293.45	1014.35	1837.1	2149.25	1508.3	1972.2	1988	2014.45	2350.35	1361.3	2062.7	1831.3	2116.45	1497.6	1694	1698.1	1910.15	1603.25	1752.2	1837.35	1546.6
SIGIRR	398.4	312	346.95	186.75	205.45	319.2	564.6	473	403.65	321.7	528.8	356.75	416.7	470.75	363.3	487.6	857.95	648.9	483.3	453.9	475.55	322.15	440.65
SIGLEC1	524.05	1872.05	700.65	143	622.05	863.5	1411.2	1582.85	1585.15	1269.6	1697.05	1439.1	1519.2	2461.85	718.15	1486.05	955.15	2131.2	1650.75	1528.95	1433.6	2320.9	1875.7
SIGLEC15	202.5	186.8	109.9	199.1	141.4	79.9	89.4	138.1	134.9	182	144.4	87.4	193.8	110.8	86.4	85.6	45.5	167.2	101.8	293.6	70.8	92.1	20.2
SIGLEC5	105	143.5	51.5	436.4	56	110.6	162.9	25	51	22.2	83.3	90.5	210.6	169.4	65.1	52.5	218.1	209.1	47.7	213.7	47.9	51.1	155.1
SIGLEC6	106.166666666667	121.633333333333	89.7333333333333	146.666666666667	123.033333333333	78.9	56.8666666666667	103.8	94.9	100.933333333333	100.6	76.1	123.1	109.466666666667	74.5666666666667	101.266666666667	58.1666666666667	98.7	78.4333333333333	128.5	111.133333333333	91.4	97.1666666666667
SIGLEC7	130.933333333333	127.533333333333	97.2	106.233333333333	90.3333333333333	47.5	94.0666666666667	99.2666666666667	145.033333333333	211.766666666667	111.633333333333	85.5666666666667	114.066666666667	108.666666666667	71.1	82.3666666666667	59.5	113.533333333333	158.233333333333	121.433333333333	73.8666666666667	104.133333333333	182
SIGLEC8	11.1	38.9333333333333	21.3666666666667	33.3666666666667	28.7333333333333	31.9	28.6666666666667	40.7333333333333	37.5	24.6333333333333	47.5666666666667	15.7666666666667	18.8333333333333	37.2	15.1333333333333	38.5666666666667	47.0666666666667	14.1333333333333	36.5666666666667	47.8333333333333	18.7666666666667	8.13333333333333	48.7666666666667
